Unnamed: 0,class,bruises,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
1712,edible,yes,close,broad,white,bulbous,pendant,brown
6313,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5544,edible,yes,close,broad,white,bulbous,evanescent,white
5372,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
147,edible,yes,close,broad,white,club,pendant,brown
3514,edible,yes,close,broad,white,bulbous,pendant,black
2829,edible,yes,close,broad,pink,bulbous,pendant,brown
7107,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5393,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
1401,edible,yes,close,broad,pink,rooted,pendant,brown
2786,edible,yes,close,broad,white,bulbous,pendant,brown
6861,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7793,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1671,edible,yes,close,broad,brown,club,pendant,brown
3545,edible,yes,close,broad,pink,bulbous,pendant,black
6920,edible,no,crowded,broad,white,bulbous,pendant,white
4821,poisonous,no,close,broad,gray,bulbous,large,chocolate
6951,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7505,poisonous,no,close,narrow,buff,bulbous,evanescent,white
287,edible,yes,close,broad,gray,club,pendant,black
1545,edible,yes,close,broad,purple,bulbous,pendant,black
2839,edible,yes,close,broad,purple,bulbous,pendant,black
1024,poisonous,yes,close,narrow,brown,equal,pendant,black
285,edible,yes,close,broad,brown,rooted,pendant,black
2969,edible,yes,close,broad,purple,bulbous,pendant,brown
1510,edible,no,crowded,broad,brown,equal,evanescent,brown
6444,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6764,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1109,edible,no,crowded,broad,chocolate,equal,evanescent,brown
2062,edible,no,crowded,broad,pink,equal,evanescent,brown
4788,edible,yes,close,broad,brown,bulbous,pendant,brown
6551,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6501,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6575,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7355,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6596,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3646,edible,yes,close,broad,purple,bulbous,pendant,brown
1580,edible,no,crowded,broad,brown,equal,evanescent,black
1303,edible,yes,close,broad,brown,bulbous,pendant,brown
1050,edible,yes,close,broad,white,bulbous,pendant,black
353,edible,yes,close,broad,black,club,pendant,black
4353,poisonous,no,close,broad,gray,bulbous,large,chocolate
4810,poisonous,no,close,broad,pink,bulbous,large,chocolate
3785,edible,yes,close,broad,brown,bulbous,pendant,brown
4253,edible,yes,close,broad,purple,bulbous,pendant,brown
649,edible,yes,crowded,narrow,pink,bulbous,pendant,purple
554,edible,yes,close,broad,black,club,pendant,black
1605,edible,no,crowded,broad,brown,equal,evanescent,black
4702,poisonous,no,close,narrow,gray,bulbous,pendant,black
2123,edible,yes,close,broad,purple,bulbous,pendant,black
6973,poisonous,no,close,narrow,buff,bulbous,evanescent,white
83,edible,no,crowded,broad,brown,equal,evanescent,brown
843,edible,no,close,narrow,brown,equal,pendant,black
646,edible,yes,close,broad,gray,club,pendant,black
7432,edible,no,close,broad,brown,bulbous,pendant,orange
1248,edible,no,crowded,broad,brown,equal,evanescent,black
4401,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
5647,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
818,edible,yes,crowded,narrow,white,bulbous,pendant,brown
741,edible,yes,close,broad,brown,club,pendant,black
6804,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6242,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1556,edible,no,crowded,broad,chocolate,equal,evanescent,brown
1741,edible,no,crowded,broad,chocolate,equal,evanescent,brown
7458,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4,edible,no,crowded,broad,black,equal,evanescent,brown
1094,edible,no,crowded,broad,pink,equal,evanescent,brown
6993,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6898,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1229,edible,yes,close,broad,white,bulbous,pendant,black
1139,edible,no,crowded,broad,brown,equal,evanescent,brown
1744,edible,yes,close,broad,white,rooted,pendant,brown
6345,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3687,poisonous,no,close,narrow,brown,bulbous,pendant,brown
6677,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6422,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1120,edible,no,crowded,broad,pink,equal,evanescent,black
7639,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7158,edible,no,crowded,broad,gray,bulbous,pendant,white
518,edible,yes,close,broad,black,club,pendant,black
7146,poisonous,no,close,broad,white,club,none,white
6678,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1662,edible,yes,close,broad,gray,club,pendant,black
2953,edible,yes,close,broad,brown,bulbous,pendant,brown
6842,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2142,edible,yes,close,broad,pink,bulbous,pendant,brown
2199,edible,yes,close,broad,pink,bulbous,pendant,brown
6111,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5857,poisonous,no,close,broad,gray,bulbous,large,chocolate
1546,poisonous,yes,close,narrow,black,equal,pendant,black
173,edible,yes,close,broad,white,club,pendant,black
1749,edible,no,crowded,broad,brown,equal,evanescent,brown
1296,edible,yes,close,broad,purple,bulbous,pendant,brown
7006,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3023,edible,yes,close,broad,purple,bulbous,pendant,brown
768,edible,yes,close,broad,gray,club,pendant,brown
1247,edible,no,crowded,broad,black,equal,evanescent,black
6732,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5103,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
5819,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7137,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2254,edible,yes,close,broad,white,bulbous,pendant,black
4404,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6853,poisonous,no,close,narrow,buff,bulbous,evanescent,white
8080,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5182,poisonous,no,close,broad,gray,bulbous,large,chocolate
4431,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
5547,edible,no,crowded,narrow,white,bulbous,evanescent,white
3496,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3979,edible,yes,close,broad,white,bulbous,pendant,brown
5623,edible,yes,close,broad,red,bulbous,evanescent,white
365,edible,no,close,narrow,pink,equal,pendant,black
3725,poisonous,no,crowded,narrow,gray,bulbous,pendant,brown
1682,edible,yes,close,broad,white,club,pendant,black
6590,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4391,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4659,poisonous,no,close,broad,gray,bulbous,large,chocolate
1294,poisonous,yes,close,narrow,pink,equal,pendant,black
6121,poisonous,no,close,narrow,buff,bulbous,evanescent,white
917,edible,yes,close,broad,brown,bulbous,pendant,brown
7736,edible,no,crowded,broad,pink,bulbous,pendant,white
3201,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
5542,poisonous,no,close,broad,gray,bulbous,large,chocolate
5980,edible,no,close,narrow,white,bulbous,flaring,chocolate
1255,edible,no,crowded,broad,pink,equal,evanescent,brown
3317,edible,yes,close,broad,pink,bulbous,pendant,brown
3188,poisonous,no,close,broad,pink,bulbous,large,chocolate
6635,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7215,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5038,poisonous,no,close,broad,pink,bulbous,large,chocolate
1445,poisonous,yes,close,narrow,white,equal,pendant,black
4313,poisonous,no,close,broad,gray,bulbous,large,chocolate
6885,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5716,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
5329,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
815,edible,yes,close,broad,brown,club,pendant,black
7055,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3737,poisonous,no,close,broad,pink,bulbous,large,chocolate
6529,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4841,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
821,edible,no,close,narrow,black,equal,pendant,black
5198,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2619,edible,yes,close,broad,pink,bulbous,pendant,black
6150,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4304,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
1555,poisonous,yes,close,narrow,white,equal,pendant,brown
6439,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1717,edible,yes,close,broad,black,club,pendant,brown
3506,poisonous,no,close,broad,pink,bulbous,large,chocolate
3227,poisonous,no,crowded,narrow,pink,bulbous,pendant,black
4228,poisonous,no,close,broad,gray,bulbous,large,chocolate
7392,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5792,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2940,edible,yes,close,broad,brown,bulbous,pendant,brown
4436,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
1533,edible,no,crowded,broad,chocolate,equal,evanescent,black
1582,edible,no,crowded,broad,black,equal,evanescent,black
5004,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
5266,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2605,poisonous,no,close,broad,gray,bulbous,large,chocolate
6787,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2666,edible,yes,close,broad,brown,bulbous,pendant,brown
7949,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3820,edible,yes,close,broad,purple,bulbous,pendant,black
2069,edible,yes,close,broad,brown,bulbous,pendant,black
1699,edible,no,crowded,broad,black,equal,evanescent,brown
1801,edible,no,crowded,broad,chocolate,equal,evanescent,brown
3169,poisonous,no,crowded,narrow,purple,bulbous,pendant,brown
868,edible,no,close,narrow,pink,equal,pendant,brown
3647,poisonous,no,close,broad,gray,bulbous,large,chocolate
1821,edible,no,crowded,broad,chocolate,equal,evanescent,black
4962,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
1835,edible,yes,close,broad,white,bulbous,pendant,brown
5257,edible,yes,close,broad,white,bulbous,evanescent,white
7482,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1729,edible,no,crowded,broad,brown,equal,evanescent,brown
1718,edible,no,crowded,broad,pink,equal,evanescent,brown
7922,edible,no,close,broad,orange,bulbous,pendant,yellow
4647,edible,no,close,narrow,chocolate,bulbous,flaring,chocolate
1223,edible,no,crowded,broad,chocolate,equal,evanescent,black
3194,edible,yes,close,broad,purple,bulbous,pendant,black
767,edible,no,close,narrow,gray,equal,pendant,brown
6067,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7039,edible,no,crowded,broad,pink,bulbous,pendant,white
920,edible,no,crowded,broad,pink,equal,evanescent,black
4876,edible,yes,close,broad,brown,bulbous,pendant,brown
2622,edible,yes,close,broad,brown,bulbous,pendant,brown
3743,edible,yes,close,broad,white,bulbous,pendant,brown
5189,poisonous,no,close,broad,pink,bulbous,large,chocolate
744,edible,yes,close,broad,brown,rooted,pendant,brown
5893,edible,yes,close,broad,red,bulbous,evanescent,white
3326,poisonous,no,close,narrow,gray,bulbous,pendant,black
7815,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6280,poisonous,no,close,narrow,buff,bulbous,evanescent,white
133,edible,yes,close,broad,gray,club,pendant,black
2832,edible,yes,close,broad,purple,bulbous,pendant,brown
2825,edible,yes,close,broad,pink,bulbous,pendant,brown
2978,edible,yes,close,broad,pink,bulbous,pendant,black
98,edible,yes,close,broad,gray,club,pendant,brown
3121,edible,yes,close,broad,white,bulbous,pendant,brown
5283,edible,no,close,narrow,purple,bulbous,flaring,chocolate
5079,edible,yes,close,broad,brown,bulbous,pendant,brown
2214,edible,yes,close,broad,pink,bulbous,pendant,brown
1738,edible,no,crowded,broad,pink,equal,evanescent,black
4768,poisonous,no,close,broad,pink,bulbous,large,chocolate
7794,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6846,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6757,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1827,edible,no,crowded,broad,brown,equal,evanescent,black
7227,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1962,edible,yes,close,broad,purple,bulbous,pendant,black
1398,edible,no,crowded,broad,pink,equal,evanescent,brown
505,poisonous,yes,close,narrow,brown,equal,pendant,brown
5684,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
371,edible,yes,close,broad,brown,rooted,pendant,black
3449,edible,yes,close,broad,pink,bulbous,pendant,black
4945,edible,yes,close,broad,white,bulbous,evanescent,white
2390,edible,yes,close,broad,brown,bulbous,pendant,brown
4789,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6607,poisonous,no,close,narrow,buff,bulbous,evanescent,white
8021,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7487,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2979,edible,yes,close,broad,purple,bulbous,pendant,brown
3249,edible,yes,close,broad,purple,bulbous,pendant,brown
3333,edible,yes,close,broad,brown,bulbous,pendant,black
2692,edible,yes,close,broad,white,bulbous,pendant,brown
3330,edible,yes,close,broad,purple,bulbous,pendant,black
1110,edible,no,crowded,broad,black,equal,evanescent,black
4388,poisonous,no,close,broad,pink,bulbous,large,chocolate
5068,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2411,edible,yes,close,broad,pink,bulbous,pendant,brown
4205,poisonous,no,close,broad,pink,bulbous,large,chocolate
4202,poisonous,no,close,broad,gray,bulbous,large,chocolate
3257,edible,yes,close,broad,purple,bulbous,pendant,black
4255,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2300,edible,yes,close,broad,pink,bulbous,pendant,brown
312,edible,yes,close,broad,brown,club,pendant,black
1922,edible,no,crowded,broad,brown,equal,evanescent,black
1942,edible,yes,close,broad,brown,bulbous,pendant,black
4597,poisonous,no,close,broad,gray,bulbous,large,chocolate
57,edible,yes,close,broad,white,club,pendant,brown
4552,poisonous,no,close,broad,gray,bulbous,large,chocolate
6570,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7869,poisonous,no,close,narrow,buff,bulbous,evanescent,white
838,edible,yes,close,broad,white,club,pendant,black
1945,poisonous,yes,close,narrow,black,equal,pendant,brown
590,poisonous,yes,close,narrow,black,equal,pendant,black
2809,edible,yes,close,broad,brown,bulbous,pendant,brown
1053,edible,yes,close,broad,white,rooted,pendant,brown
8005,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1786,poisonous,yes,close,narrow,brown,equal,pendant,black
1625,poisonous,yes,close,narrow,black,equal,pendant,brown
5147,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1057,edible,no,crowded,broad,black,equal,evanescent,brown
533,edible,yes,close,broad,white,rooted,pendant,black
3606,poisonous,no,close,broad,pink,bulbous,large,chocolate
8099,edible,no,crowded,broad,white,bulbous,pendant,white
8056,edible,no,close,broad,orange,bulbous,pendant,yellow
1822,poisonous,yes,close,narrow,pink,equal,pendant,black
15,edible,no,close,narrow,black,equal,pendant,brown
4865,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
3764,edible,yes,close,broad,purple,bulbous,pendant,black
1663,edible,yes,close,broad,brown,club,pendant,black
2283,edible,yes,close,broad,brown,bulbous,pendant,black
5843,poisonous,no,close,broad,gray,bulbous,large,chocolate
2511,edible,yes,close,broad,white,bulbous,pendant,brown
1768,edible,yes,close,broad,pink,bulbous,pendant,black
6126,poisonous,no,close,narrow,buff,bulbous,evanescent,white
8107,edible,no,close,broad,yellow,bulbous,pendant,brown
6127,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7294,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5810,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1149,edible,no,crowded,broad,chocolate,equal,evanescent,black
7368,poisonous,no,close,broad,white,club,none,white
2591,edible,yes,close,broad,brown,bulbous,pendant,brown
2961,edible,yes,close,broad,brown,bulbous,pendant,brown
5424,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
2034,edible,yes,close,broad,purple,bulbous,pendant,black
3524,edible,yes,close,broad,white,bulbous,pendant,brown
7344,edible,no,crowded,broad,gray,bulbous,pendant,white
2731,edible,yes,close,broad,brown,bulbous,pendant,brown
1535,poisonous,yes,close,narrow,pink,equal,pendant,brown
5166,edible,yes,close,broad,white,bulbous,evanescent,white
575,edible,yes,close,broad,white,club,pendant,brown
1520,edible,yes,close,broad,brown,club,pendant,brown
5484,poisonous,no,close,broad,pink,bulbous,large,chocolate
6096,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5750,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
3044,edible,yes,close,broad,white,bulbous,pendant,brown
2929,edible,yes,close,broad,pink,bulbous,pendant,brown
5335,edible,no,crowded,narrow,white,bulbous,evanescent,white
1808,edible,yes,close,broad,pink,bulbous,pendant,black
2719,edible,yes,close,broad,purple,bulbous,pendant,black
4463,poisonous,no,close,broad,gray,bulbous,large,chocolate
5972,poisonous,yes,close,broad,gray,bulbous,pendant,green
6296,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6405,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2575,edible,yes,close,broad,brown,bulbous,pendant,black
2464,edible,yes,close,broad,purple,bulbous,pendant,brown
2728,edible,yes,close,broad,pink,bulbous,pendant,black
577,edible,yes,close,broad,brown,club,pendant,brown
7848,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2694,edible,yes,close,broad,pink,bulbous,pendant,brown
4336,poisonous,no,close,broad,pink,bulbous,large,chocolate
482,edible,yes,crowded,narrow,pink,bulbous,pendant,purple
7492,poisonous,no,close,narrow,buff,bulbous,evanescent,white
485,edible,yes,close,broad,pink,rooted,pendant,black
6666,poisonous,no,close,narrow,buff,bulbous,evanescent,white
740,edible,no,close,narrow,pink,equal,pendant,black
987,edible,no,crowded,broad,brown,equal,evanescent,brown
7804,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7459,edible,no,close,broad,brown,bulbous,pendant,yellow
2735,edible,yes,close,broad,purple,bulbous,pendant,brown
7441,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2261,edible,yes,close,broad,white,bulbous,pendant,black
3753,poisonous,no,close,narrow,gray,bulbous,pendant,brown
7919,edible,yes,close,broad,white,bulbous,pendant,white
7219,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3203,edible,yes,close,broad,pink,bulbous,pendant,black
3624,edible,yes,close,broad,purple,bulbous,pendant,brown
2592,edible,yes,close,broad,pink,bulbous,pendant,black
637,edible,yes,close,broad,brown,club,pendant,black
5281,poisonous,yes,crowded,narrow,white,bulbous,pendant,white
2732,edible,yes,close,broad,white,bulbous,pendant,brown
2363,edible,yes,close,broad,brown,bulbous,pendant,black
2955,edible,yes,close,broad,brown,bulbous,pendant,brown
7954,edible,no,crowded,broad,white,bulbous,pendant,white
3768,edible,yes,close,broad,white,bulbous,pendant,brown
1382,poisonous,yes,close,narrow,brown,equal,pendant,brown
2472,edible,yes,close,broad,white,bulbous,pendant,black
6522,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7739,poisonous,no,crowded,narrow,white,club,evanescent,white
1608,edible,yes,close,broad,pink,bulbous,pendant,brown
7941,poisonous,no,close,broad,white,club,none,white
6459,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2778,edible,yes,close,broad,brown,bulbous,pendant,brown
536,edible,yes,close,broad,black,club,pendant,black
4236,poisonous,no,close,broad,pink,bulbous,large,chocolate
2682,edible,yes,close,broad,purple,bulbous,pendant,black
5019,poisonous,no,close,broad,pink,bulbous,large,chocolate
46,edible,yes,close,broad,black,club,pendant,black
2133,edible,yes,close,broad,brown,bulbous,pendant,brown
972,edible,yes,close,broad,brown,bulbous,pendant,black
2022,edible,yes,close,broad,purple,bulbous,pendant,brown
6376,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6267,poisonous,no,close,narrow,buff,bulbous,evanescent,white
897,edible,yes,close,broad,black,club,pendant,black
2647,edible,no,crowded,broad,chocolate,equal,evanescent,black
3797,edible,yes,close,broad,pink,bulbous,pendant,brown
3759,edible,yes,close,broad,purple,bulbous,pendant,black
3392,edible,yes,close,broad,white,bulbous,pendant,brown
172,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
7758,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1661,edible,no,crowded,broad,pink,equal,evanescent,black
3877,edible,yes,close,broad,brown,bulbous,pendant,brown
6000,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1707,poisonous,yes,close,narrow,brown,equal,pendant,brown
7073,edible,yes,close,broad,white,bulbous,pendant,white
3554,poisonous,no,close,narrow,pink,bulbous,pendant,black
1512,edible,no,crowded,broad,chocolate,equal,evanescent,black
1136,edible,yes,close,broad,brown,bulbous,pendant,brown
7049,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7241,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7228,edible,no,close,broad,brown,bulbous,pendant,yellow
1689,edible,yes,close,broad,brown,bulbous,pendant,black
6202,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6235,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6420,poisonous,no,close,narrow,buff,bulbous,evanescent,white
123,edible,no,crowded,broad,black,equal,evanescent,brown
1578,edible,no,crowded,broad,brown,equal,evanescent,black
3420,edible,yes,close,broad,white,bulbous,pendant,brown
6880,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3075,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3942,edible,yes,close,broad,pink,bulbous,pendant,black
6660,edible,no,crowded,broad,pink,bulbous,pendant,white
2461,edible,yes,close,broad,pink,bulbous,pendant,black
2816,edible,yes,close,broad,white,bulbous,pendant,black
4451,edible,yes,close,broad,brown,bulbous,pendant,brown
7190,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6647,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2665,edible,yes,close,broad,purple,bulbous,pendant,black
3105,edible,yes,close,broad,purple,bulbous,pendant,black
6157,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3955,poisonous,no,close,broad,gray,bulbous,large,chocolate
7051,edible,no,close,broad,yellow,bulbous,pendant,yellow
317,edible,yes,close,broad,black,club,pendant,black
6095,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3445,edible,yes,close,broad,brown,bulbous,pendant,brown
8047,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1204,poisonous,yes,close,narrow,brown,equal,pendant,brown
6427,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5839,edible,no,close,narrow,white,bulbous,flaring,chocolate
7675,poisonous,no,close,narrow,buff,bulbous,evanescent,white
717,edible,yes,close,broad,brown,rooted,pendant,black
3722,edible,yes,close,broad,pink,bulbous,pendant,brown
7069,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5096,poisonous,no,close,broad,gray,bulbous,large,chocolate
2193,edible,yes,close,broad,purple,bulbous,pendant,black
3623,edible,yes,close,broad,brown,bulbous,pendant,black
1367,edible,no,crowded,broad,pink,equal,evanescent,brown
5821,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
1872,edible,no,crowded,broad,brown,equal,evanescent,black
7232,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1212,edible,yes,close,broad,brown,rooted,pendant,black
1322,edible,no,crowded,broad,brown,equal,evanescent,black
5499,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
5632,poisonous,no,close,broad,gray,bulbous,large,chocolate
1976,edible,yes,close,broad,brown,bulbous,pendant,brown
5256,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
3358,poisonous,no,close,broad,pink,bulbous,large,chocolate
7761,edible,no,crowded,broad,pink,bulbous,pendant,white
2584,edible,yes,close,broad,white,bulbous,pendant,brown
5248,poisonous,yes,close,broad,white,bulbous,pendant,green
1929,edible,no,crowded,broad,pink,equal,evanescent,black
2748,edible,yes,close,broad,brown,bulbous,pendant,brown
465,edible,yes,close,broad,pink,rooted,pendant,brown
1540,poisonous,yes,close,narrow,white,equal,pendant,brown
4409,poisonous,no,close,broad,gray,bulbous,large,chocolate
2701,edible,yes,close,broad,brown,bulbous,pendant,black
5438,poisonous,no,close,broad,pink,bulbous,large,chocolate
921,edible,no,crowded,broad,pink,equal,evanescent,brown
3030,edible,yes,close,broad,white,bulbous,pendant,black
1673,edible,no,crowded,broad,brown,equal,evanescent,brown
4319,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3755,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2616,edible,yes,close,broad,pink,bulbous,pendant,brown
834,edible,yes,close,broad,pink,rooted,pendant,brown
2310,edible,yes,close,broad,white,bulbous,pendant,brown
3843,poisonous,no,close,broad,gray,bulbous,large,chocolate
5509,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
6153,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1925,edible,yes,close,broad,white,bulbous,pendant,black
5922,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
1779,edible,no,crowded,broad,pink,equal,evanescent,black
3314,edible,yes,close,broad,purple,bulbous,pendant,black
2081,edible,no,crowded,broad,pink,equal,evanescent,brown
5686,edible,yes,close,broad,red,bulbous,evanescent,white
6077,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5791,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
1532,poisonous,yes,close,narrow,brown,equal,pendant,brown
6679,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1428,edible,yes,close,broad,brown,rooted,pendant,black
164,edible,yes,close,broad,black,club,pendant,brown
481,edible,yes,close,broad,gray,club,pendant,black
5950,poisonous,no,close,broad,pink,bulbous,large,chocolate
1923,edible,no,crowded,broad,chocolate,equal,evanescent,brown
2394,edible,yes,close,broad,purple,bulbous,pendant,brown
295,edible,yes,close,broad,gray,club,pendant,brown
6618,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2704,edible,yes,close,broad,purple,bulbous,pendant,black
6504,poisonous,no,close,narrow,buff,bulbous,evanescent,white
503,edible,yes,close,broad,white,club,pendant,black
4551,poisonous,no,close,broad,pink,bulbous,large,chocolate
6841,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6535,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2397,edible,yes,close,broad,brown,bulbous,pendant,brown
5873,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
2734,edible,yes,close,broad,purple,bulbous,pendant,black
5153,poisonous,yes,close,broad,green,bulbous,pendant,green
5111,poisonous,no,close,broad,gray,bulbous,large,chocolate
1474,edible,no,crowded,broad,chocolate,equal,evanescent,brown
5660,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
1378,poisonous,yes,close,narrow,black,equal,pendant,black
3795,edible,yes,close,broad,brown,bulbous,pendant,black
7623,edible,no,crowded,broad,gray,bulbous,pendant,white
6068,edible,no,crowded,broad,white,bulbous,pendant,white
5073,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7875,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4245,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
561,edible,yes,crowded,narrow,white,bulbous,pendant,purple
7667,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1134,edible,yes,close,broad,gray,club,pendant,black
7593,edible,no,crowded,broad,pink,bulbous,pendant,white
3165,poisonous,no,close,narrow,gray,bulbous,pendant,brown
2886,edible,yes,close,broad,brown,bulbous,pendant,black
4437,poisonous,no,close,broad,gray,bulbous,large,chocolate
2421,edible,yes,close,broad,pink,bulbous,pendant,brown
7597,edible,yes,close,broad,white,bulbous,pendant,white
